source,target,season,team
Dalibor Bagaric,Michael Ruffin,2000-01,CHI
Dalibor Bagaric,Khalid El-Amin,2000-01,CHI
Dalibor Bagaric,Steve Goodrich,2000-01,CHI
Dalibor Bagaric,Ron Mercer,2000-01,CHI
Bryce Drew,Metta World Peace,2000-01,CHI
Bryce Drew,Marcus Fizer,2000-01,CHI
Bryce Drew,Michael Ruffin,2000-01,CHI
Bryce Drew,Khalid El-Amin,2000-01,CHI
Bryce Drew,Steve Goodrich,2000-01,CHI
Bryce Drew,Ron Mercer,2000-01,CHI
Metta World Peace,Marcus Fizer,2000-01,CHI
Metta World Peace,Michael Ruffin,2000-01,CHI
Metta World Peace,Khalid El-Amin,2000-01,CHI
Metta World Peace,Steve Goodrich,2000-01,CHI
Metta World Peace,Ron Mercer,2000-01,CHI
Marcus Fizer,Michael Ruffin,2000-01,CHI
Marcus Fizer,Khalid El-Amin,2000-01,CHI
Marcus Fizer,Steve Goodrich,2000-01,CHI
Marcus Fizer,Ron Mercer,2000-01,CHI
Michael Ruffin,Khalid El-Amin,2000-01,CHI
Michael Ruffin,Steve Goodrich,2000-01,CHI
Michael Ruffin,Ron Mercer,2000-01,CHI
Khalid El-Amin,Steve Goodrich,2000-01,CHI
Khalid El-Amin,Ron Mercer,2000-01,CHI
Steve Goodrich,Ron Mercer,2000-01,CHI
Norman Richardson,Marcus Fizer,2001-02,CHI
Norman Richardson,Travis Best,2001-02,CHI
Norman Richardson,Trenton Hassell,2001-02,CHI
Norman Richardson,Tyson Chandler,2001-02,CHI
Norman Richardson,Charles Oakley,2001-02,CHI
Norman Richardson,Dalibor Bagaric,2001-02,CHI
Norman Richardson,A.J. Guyton,2001-02,CHI
Norman Richardson,Jalen Rose,2001-02,CHI
Norman Richardson,Jamal Crawford,2001-02,CHI
Norman Richardson,Eddie Robinson,2001-02,CHI
Norman Richardson,Eddy Curry,2001-02,CHI
Norman Richardson,Fred Hoiberg,2001-02,CHI
Marcus Fizer,Travis Best,2001-02,CHI
Marcus Fizer,Trenton Hassell,2001-02,CHI
Marcus Fizer,Tyson Chandler,2001-02,CHI
Marcus Fizer,Charles Oakley,2001-02,CHI
Marcus Fizer,Dalibor Bagaric,2001-02,CHI
Marcus Fizer,A.J. Guyton,2001-02,CHI
Marcus Fizer,Jalen Rose,2001-02,CHI
Marcus Fizer,Jamal Crawford,2001-02,CHI
Marcus Fizer,Eddie Robinson,2001-02,CHI
Marcus Fizer,Eddy Curry,2001-02,CHI
Marcus Fizer,Fred Hoiberg,2001-02,CHI
Travis Best,Trenton Hassell,2001-02,CHI
Travis Best,Tyson Chandler,2001-02,CHI
Travis Best,Charles Oakley,2001-02,CHI
Travis Best,Dalibor Bagaric,2001-02,CHI
Travis Best,A.J. Guyton,2001-02,CHI
Travis Best,Jalen Rose,2001-02,CHI
Travis Best,Jamal Crawford,2001-02,CHI
Travis Best,Eddie Robinson,2001-02,CHI
Travis Best,Eddy Curry,2001-02,CHI
Travis Best,Fred Hoiberg,2001-02,CHI
Trenton Hassell,Tyson Chandler,2001-02,CHI
Trenton Hassell,Charles Oakley,2001-02,CHI
Trenton Hassell,Dalibor Bagaric,2001-02,CHI
Trenton Hassell,A.J. Guyton,2001-02,CHI
Trenton Hassell,Jalen Rose,2001-02,CHI
Trenton Hassell,Jamal Crawford,2001-02,CHI
Trenton Hassell,Eddie Robinson,2001-02,CHI
Trenton Hassell,Eddy Curry,2001-02,CHI
Trenton Hassell,Fred Hoiberg,2001-02,CHI
Tyson Chandler,Charles Oakley,2001-02,CHI
Tyson Chandler,Dalibor Bagaric,2001-02,CHI
Tyson Chandler,A.J. Guyton,2001-02,CHI
Tyson Chandler,Jalen Rose,2001-02,CHI
Tyson Chandler,Jamal Crawford,2001-02,CHI
Tyson Chandler,Eddie Robinson,2001-02,CHI
Tyson Chandler,Eddy Curry,2001-02,CHI
Tyson Chandler,Fred Hoiberg,2001-02,CHI
Charles Oakley,Dalibor Bagaric,2001-02,CHI
Charles Oakley,A.J. Guyton,2001-02,CHI
Charles Oakley,Jalen Rose,2001-02,CHI
Charles Oakley,Jamal Crawford,2001-02,CHI
Charles Oakley,Eddie Robinson,2001-02,CHI
Charles Oakley,Eddy Curry,2001-02,CHI
Charles Oakley,Fred Hoiberg,2001-02,CHI
Dalibor Bagaric,A.J. Guyton,2001-02,CHI
Dalibor Bagaric,Jalen Rose,2001-02,CHI
Dalibor Bagaric,Jamal Crawford,2001-02,CHI
Dalibor Bagaric,Eddie Robinson,2001-02,CHI
Dalibor Bagaric,Eddy Curry,2001-02,CHI
Dalibor Bagaric,Fred Hoiberg,2001-02,CHI
A.J. Guyton,Jalen Rose,2001-02,CHI
A.J. Guyton,Jamal Crawford,2001-02,CHI
A.J. Guyton,Eddie Robinson,2001-02,CHI
A.J. Guyton,Eddy Curry,2001-02,CHI
A.J. Guyton,Fred Hoiberg,2001-02,CHI
Jalen Rose,Jamal Crawford,2001-02,CHI
Jalen Rose,Eddie Robinson,2001-02,CHI
Jalen Rose,Eddy Curry,2001-02,CHI
Jalen Rose,Fred Hoiberg,2001-02,CHI
Jamal Crawford,Eddie Robinson,2001-02,CHI
Jamal Crawford,Eddy Curry,2001-02,CHI
Jamal Crawford,Fred Hoiberg,2001-02,CHI
Eddie Robinson,Eddy Curry,2001-02,CHI
Eddie Robinson,Fred Hoiberg,2001-02,CHI
Eddy Curry,Fred Hoiberg,2001-02,CHI
Dalibor Bagaric,Corie Blount,2002-03,CHI
Dalibor Bagaric,Jamal Crawford,2002-03,CHI
Dalibor Bagaric,Jalen Rose,2002-03,CHI
Dalibor Bagaric,Jay Williams,2002-03,CHI
Dalibor Bagaric,Eddie Robinson,2002-03,CHI
Dalibor Bagaric,Donyell Marshall,2002-03,CHI
Dalibor Bagaric,Eddy Curry,2002-03,CHI
Dalibor Bagaric,Fred Hoiberg,2002-03,CHI
Dalibor Bagaric,Rick Brunson,2002-03,CHI
Dalibor Bagaric,Roger Mason Jr.,2002-03,CHI
Dalibor Bagaric,Tyson Chandler,2002-03,CHI
Dalibor Bagaric,Trenton Hassell,2002-03,CHI
Dalibor Bagaric,Lonny Baxter,2002-03,CHI
Dalibor Bagaric,Marcus Fizer,2002-03,CHI
Corie Blount,Jamal Crawford,2002-03,CHI
Corie Blount,Jalen Rose,2002-03,CHI
Corie Blount,Jay Williams,2002-03,CHI
Corie Blount,Eddie Robinson,2002-03,CHI
Corie Blount,Donyell Marshall,2002-03,CHI
Corie Blount,Eddy Curry,2002-03,CHI
Corie Blount,Fred Hoiberg,2002-03,CHI
Corie Blount,Rick Brunson,2002-03,CHI
Corie Blount,Roger Mason Jr.,2002-03,CHI
Corie Blount,Tyson Chandler,2002-03,CHI
Corie Blount,Trenton Hassell,2002-03,CHI
Corie Blount,Lonny Baxter,2002-03,CHI
Corie Blount,Marcus Fizer,2002-03,CHI
Jamal Crawford,Jalen Rose,2002-03,CHI
Jamal Crawford,Jay Williams,2002-03,CHI
Jamal Crawford,Eddie Robinson,2002-03,CHI
Jamal Crawford,Donyell Marshall,2002-03,CHI
Jamal Crawford,Eddy Curry,2002-03,CHI
Jamal Crawford,Fred Hoiberg,2002-03,CHI
Jamal Crawford,Rick Brunson,2002-03,CHI
Jamal Crawford,Roger Mason Jr.,2002-03,CHI
Jamal Crawford,Tyson Chandler,2002-03,CHI
Jamal Crawford,Trenton Hassell,2002-03,CHI
Jamal Crawford,Lonny Baxter,2002-03,CHI
Jamal Crawford,Marcus Fizer,2002-03,CHI
Jalen Rose,Jay Williams,2002-03,CHI
Jalen Rose,Eddie Robinson,2002-03,CHI
Jalen Rose,Donyell Marshall,2002-03,CHI
Jalen Rose,Eddy Curry,2002-03,CHI
Jalen Rose,Fred Hoiberg,2002-03,CHI
Jalen Rose,Rick Brunson,2002-03,CHI
Jalen Rose,Roger Mason Jr.,2002-03,CHI
Jalen Rose,Tyson Chandler,2002-03,CHI
Jalen Rose,Trenton Hassell,2002-03,CHI
Jalen Rose,Lonny Baxter,2002-03,CHI
Jalen Rose,Marcus Fizer,2002-03,CHI
Jay Williams,Eddie Robinson,2002-03,CHI
Jay Williams,Donyell Marshall,2002-03,CHI
Jay Williams,Eddy Curry,2002-03,CHI
Jay Williams,Fred Hoiberg,2002-03,CHI
Jay Williams,Rick Brunson,2002-03,CHI
Jay Williams,Roger Mason Jr.,2002-03,CHI
Jay Williams,Tyson Chandler,2002-03,CHI
Jay Williams,Trenton Hassell,2002-03,CHI
Jay Williams,Lonny Baxter,2002-03,CHI
Jay Williams,Marcus Fizer,2002-03,CHI
Eddie Robinson,Donyell Marshall,2002-03,CHI
Eddie Robinson,Eddy Curry,2002-03,CHI
Eddie Robinson,Fred Hoiberg,2002-03,CHI
Eddie Robinson,Rick Brunson,2002-03,CHI
Eddie Robinson,Roger Mason Jr.,2002-03,CHI
Eddie Robinson,Tyson Chandler,2002-03,CHI
Eddie Robinson,Trenton Hassell,2002-03,CHI
Eddie Robinson,Lonny Baxter,2002-03,CHI
Eddie Robinson,Marcus Fizer,2002-03,CHI
Donyell Marshall,Eddy Curry,2002-03,CHI
Donyell Marshall,Fred Hoiberg,2002-03,CHI
Donyell Marshall,Rick Brunson,2002-03,CHI
Donyell Marshall,Roger Mason Jr.,2002-03,CHI
Donyell Marshall,Tyson Chandler,2002-03,CHI
Donyell Marshall,Trenton Hassell,2002-03,CHI
Donyell Marshall,Lonny Baxter,2002-03,CHI
Donyell Marshall,Marcus Fizer,2002-03,CHI
Eddy Curry,Fred Hoiberg,2002-03,CHI
Eddy Curry,Rick Brunson,2002-03,CHI
Eddy Curry,Roger Mason Jr.,2002-03,CHI
Eddy Curry,Tyson Chandler,2002-03,CHI
Eddy Curry,Trenton Hassell,2002-03,CHI
Eddy Curry,Lonny Baxter,2002-03,CHI
Eddy Curry,Marcus Fizer,2002-03,CHI
Fred Hoiberg,Rick Brunson,2002-03,CHI
Fred Hoiberg,Roger Mason Jr.,2002-03,CHI
Fred Hoiberg,Tyson Chandler,2002-03,CHI
Fred Hoiberg,Trenton Hassell,2002-03,CHI
Fred Hoiberg,Lonny Baxter,2002-03,CHI
Fred Hoiberg,Marcus Fizer,2002-03,CHI
Rick Brunson,Roger Mason Jr.,2002-03,CHI
Rick Brunson,Tyson Chandler,2002-03,CHI
Rick Brunson,Trenton Hassell,2002-03,CHI
Rick Brunson,Lonny Baxter,2002-03,CHI
Rick Brunson,Marcus Fizer,2002-03,CHI
Roger Mason Jr.,Tyson Chandler,2002-03,CHI
Roger Mason Jr.,Trenton Hassell,2002-03,CHI
Roger Mason Jr.,Lonny Baxter,2002-03,CHI
Roger Mason Jr.,Marcus Fizer,2002-03,CHI
Tyson Chandler,Trenton Hassell,2002-03,CHI
Tyson Chandler,Lonny Baxter,2002-03,CHI
Tyson Chandler,Marcus Fizer,2002-03,CHI
Trenton Hassell,Lonny Baxter,2002-03,CHI
Trenton Hassell,Marcus Fizer,2002-03,CHI
Lonny Baxter,Marcus Fizer,2002-03,CHI
Paul Shirley,Kendall Gill,2003-04,CHI
Paul Shirley,Kirk Hinrich,2003-04,CHI
Paul Shirley,Marcus Fizer,2003-04,CHI
Paul Shirley,Linton Johnson,2003-04,CHI
Paul Shirley,Tyson Chandler,2003-04,CHI
Paul Shirley,Ronald Dupree,2003-04,CHI
Paul Shirley,Rick Brunson,2003-04,CHI
Paul Shirley,Scottie Pippen,2003-04,CHI
Paul Shirley,Chris Jefferies,2003-04,CHI
Paul Shirley,Antonio Davis,2003-04,CHI
Paul Shirley,Jannero Pargo,2003-04,CHI
Paul Shirley,Jamal Crawford,2003-04,CHI
Paul Shirley,Jerome Williams,2003-04,CHI
Paul Shirley,Eddy Curry,2003-04,CHI
Paul Shirley,Eddie Robinson,2003-04,CHI
Kendall Gill,Kirk Hinrich,2003-04,CHI
Kendall Gill,Marcus Fizer,2003-04,CHI
Kendall Gill,Linton Johnson,2003-04,CHI
Kendall Gill,Tyson Chandler,2003-04,CHI
Kendall Gill,Ronald Dupree,2003-04,CHI
Kendall Gill,Rick Brunson,2003-04,CHI
Kendall Gill,Scottie Pippen,2003-04,CHI
Kendall Gill,Chris Jefferies,2003-04,CHI
Kendall Gill,Antonio Davis,2003-04,CHI
Kendall Gill,Jannero Pargo,2003-04,CHI
Kendall Gill,Jamal Crawford,2003-04,CHI
Kendall Gill,Jerome Williams,2003-04,CHI
Kendall Gill,Eddy Curry,2003-04,CHI
Kendall Gill,Eddie Robinson,2003-04,CHI
Kirk Hinrich,Marcus Fizer,2003-04,CHI
Kirk Hinrich,Linton Johnson,2003-04,CHI
Kirk Hinrich,Tyson Chandler,2003-04,CHI
Kirk Hinrich,Ronald Dupree,2003-04,CHI
Kirk Hinrich,Rick Brunson,2003-04,CHI
Kirk Hinrich,Scottie Pippen,2003-04,CHI
Kirk Hinrich,Chris Jefferies,2003-04,CHI
Kirk Hinrich,Antonio Davis,2003-04,CHI
Kirk Hinrich,Jannero Pargo,2003-04,CHI
Kirk Hinrich,Jamal Crawford,2003-04,CHI
Kirk Hinrich,Jerome Williams,2003-04,CHI
Kirk Hinrich,Eddy Curry,2003-04,CHI
Kirk Hinrich,Eddie Robinson,2003-04,CHI
Marcus Fizer,Linton Johnson,2003-04,CHI
Marcus Fizer,Tyson Chandler,2003-04,CHI
Marcus Fizer,Ronald Dupree,2003-04,CHI
Marcus Fizer,Rick Brunson,2003-04,CHI
Marcus Fizer,Scottie Pippen,2003-04,CHI
Marcus Fizer,Chris Jefferies,2003-04,CHI
Marcus Fizer,Antonio Davis,2003-04,CHI
Marcus Fizer,Jannero Pargo,2003-04,CHI
Marcus Fizer,Jamal Crawford,2003-04,CHI
Marcus Fizer,Jerome Williams,2003-04,CHI
Marcus Fizer,Eddy Curry,2003-04,CHI
Marcus Fizer,Eddie Robinson,2003-04,CHI
Linton Johnson,Tyson Chandler,2003-04,CHI
Linton Johnson,Ronald Dupree,2003-04,CHI
Linton Johnson,Rick Brunson,2003-04,CHI
Linton Johnson,Scottie Pippen,2003-04,CHI
Linton Johnson,Chris Jefferies,2003-04,CHI
Linton Johnson,Antonio Davis,2003-04,CHI
Linton Johnson,Jannero Pargo,2003-04,CHI
Linton Johnson,Jamal Crawford,2003-04,CHI
Linton Johnson,Jerome Williams,2003-04,CHI
Linton Johnson,Eddy Curry,2003-04,CHI
Linton Johnson,Eddie Robinson,2003-04,CHI
Tyson Chandler,Ronald Dupree,2003-04,CHI
Tyson Chandler,Rick Brunson,2003-04,CHI
Tyson Chandler,Scottie Pippen,2003-04,CHI
Tyson Chandler,Chris Jefferies,2003-04,CHI
Tyson Chandler,Antonio Davis,2003-04,CHI
Tyson Chandler,Jannero Pargo,2003-04,CHI
Tyson Chandler,Jamal Crawford,2003-04,CHI
Tyson Chandler,Jerome Williams,2003-04,CHI
Tyson Chandler,Eddy Curry,2003-04,CHI
Tyson Chandler,Eddie Robinson,2003-04,CHI
Ronald Dupree,Rick Brunson,2003-04,CHI
Ronald Dupree,Scottie Pippen,2003-04,CHI
Ronald Dupree,Chris Jefferies,2003-04,CHI
Ronald Dupree,Antonio Davis,2003-04,CHI
Ronald Dupree,Jannero Pargo,2003-04,CHI
Ronald Dupree,Jamal Crawford,2003-04,CHI
Ronald Dupree,Jerome Williams,2003-04,CHI
Ronald Dupree,Eddy Curry,2003-04,CHI
Ronald Dupree,Eddie Robinson,2003-04,CHI
Rick Brunson,Scottie Pippen,2003-04,CHI
Rick Brunson,Chris Jefferies,2003-04,CHI
Rick Brunson,Antonio Davis,2003-04,CHI
Rick Brunson,Jannero Pargo,2003-04,CHI
Rick Brunson,Jamal Crawford,2003-04,CHI
Rick Brunson,Jerome Williams,2003-04,CHI
Rick Brunson,Eddy Curry,2003-04,CHI
Rick Brunson,Eddie Robinson,2003-04,CHI
Scottie Pippen,Chris Jefferies,2003-04,CHI
Scottie Pippen,Antonio Davis,2003-04,CHI
Scottie Pippen,Jannero Pargo,2003-04,CHI
Scottie Pippen,Jamal Crawford,2003-04,CHI
Scottie Pippen,Jerome Williams,2003-04,CHI
Scottie Pippen,Eddy Curry,2003-04,CHI
Scottie Pippen,Eddie Robinson,2003-04,CHI
Chris Jefferies,Antonio Davis,2003-04,CHI
Chris Jefferies,Jannero Pargo,2003-04,CHI
Chris Jefferies,Jamal Crawford,2003-04,CHI
Chris Jefferies,Jerome Williams,2003-04,CHI
Chris Jefferies,Eddy Curry,2003-04,CHI
Chris Jefferies,Eddie Robinson,2003-04,CHI
Antonio Davis,Jannero Pargo,2003-04,CHI
Antonio Davis,Jamal Crawford,2003-04,CHI
Antonio Davis,Jerome Williams,2003-04,CHI
Antonio Davis,Eddy Curry,2003-04,CHI
Antonio Davis,Eddie Robinson,2003-04,CHI
Jannero Pargo,Jamal Crawford,2003-04,CHI
Jannero Pargo,Jerome Williams,2003-04,CHI
Jannero Pargo,Eddy Curry,2003-04,CHI
Jannero Pargo,Eddie Robinson,2003-04,CHI
Jamal Crawford,Jerome Williams,2003-04,CHI
Jamal Crawford,Eddy Curry,2003-04,CHI
Jamal Crawford,Eddie Robinson,2003-04,CHI
Jerome Williams,Eddy Curry,2003-04,CHI
Jerome Williams,Eddie Robinson,2003-04,CHI
Eddy Curry,Eddie Robinson,2003-04,CHI
Othella Harrington,Kirk Hinrich,2004-05,CHI
Othella Harrington,Luol Deng,2004-05,CHI
Othella Harrington,Lawrence Funderburke,2004-05,CHI
Othella Harrington,Tyson Chandler,2004-05,CHI
Othella Harrington,Chris Duhon,2004-05,CHI
Othella Harrington,Andres Nocioni,2004-05,CHI
Othella Harrington,Ben Gordon,2004-05,CHI
Othella Harrington,Antonio Davis,2004-05,CHI
Othella Harrington,Adrian Griffin,2004-05,CHI
Othella Harrington,Jared Reiner,2004-05,CHI
Othella Harrington,Jannero Pargo,2004-05,CHI
Othella Harrington,Eddy Curry,2004-05,CHI
Othella Harrington,Frank Williams,2004-05,CHI
Othella Harrington,Eric Piatkowski,2004-05,CHI
Kirk Hinrich,Luol Deng,2004-05,CHI
Kirk Hinrich,Lawrence Funderburke,2004-05,CHI
Kirk Hinrich,Tyson Chandler,2004-05,CHI
Kirk Hinrich,Chris Duhon,2004-05,CHI
Kirk Hinrich,Andres Nocioni,2004-05,CHI
Kirk Hinrich,Ben Gordon,2004-05,CHI
Kirk Hinrich,Antonio Davis,2004-05,CHI
Kirk Hinrich,Adrian Griffin,2004-05,CHI
Kirk Hinrich,Jared Reiner,2004-05,CHI
Kirk Hinrich,Jannero Pargo,2004-05,CHI
Kirk Hinrich,Eddy Curry,2004-05,CHI
Kirk Hinrich,Frank Williams,2004-05,CHI
Kirk Hinrich,Eric Piatkowski,2004-05,CHI
Luol Deng,Lawrence Funderburke,2004-05,CHI
Luol Deng,Tyson Chandler,2004-05,CHI
Luol Deng,Chris Duhon,2004-05,CHI
Luol Deng,Andres Nocioni,2004-05,CHI
Luol Deng,Ben Gordon,2004-05,CHI
Luol Deng,Antonio Davis,2004-05,CHI
Luol Deng,Adrian Griffin,2004-05,CHI
Luol Deng,Jared Reiner,2004-05,CHI
Luol Deng,Jannero Pargo,2004-05,CHI
Luol Deng,Eddy Curry,2004-05,CHI
Luol Deng,Frank Williams,2004-05,CHI
Luol Deng,Eric Piatkowski,2004-05,CHI
Lawrence Funderburke,Tyson Chandler,2004-05,CHI
Lawrence Funderburke,Chris Duhon,2004-05,CHI
Lawrence Funderburke,Andres Nocioni,2004-05,CHI
Lawrence Funderburke,Ben Gordon,2004-05,CHI
Lawrence Funderburke,Antonio Davis,2004-05,CHI
Lawrence Funderburke,Adrian Griffin,2004-05,CHI
Lawrence Funderburke,Jared Reiner,2004-05,CHI
Lawrence Funderburke,Jannero Pargo,2004-05,CHI
Lawrence Funderburke,Eddy Curry,2004-05,CHI
Lawrence Funderburke,Frank Williams,2004-05,CHI
Lawrence Funderburke,Eric Piatkowski,2004-05,CHI
Tyson Chandler,Chris Duhon,2004-05,CHI
Tyson Chandler,Andres Nocioni,2004-05,CHI
Tyson Chandler,Ben Gordon,2004-05,CHI
Tyson Chandler,Antonio Davis,2004-05,CHI
Tyson Chandler,Adrian Griffin,2004-05,CHI
Tyson Chandler,Jared Reiner,2004-05,CHI
Tyson Chandler,Jannero Pargo,2004-05,CHI
Tyson Chandler,Eddy Curry,2004-05,CHI
Tyson Chandler,Frank Williams,2004-05,CHI
Tyson Chandler,Eric Piatkowski,2004-05,CHI
Chris Duhon,Andres Nocioni,2004-05,CHI
Chris Duhon,Ben Gordon,2004-05,CHI
Chris Duhon,Antonio Davis,2004-05,CHI
Chris Duhon,Adrian Griffin,2004-05,CHI
Chris Duhon,Jared Reiner,2004-05,CHI
Chris Duhon,Jannero Pargo,2004-05,CHI
Chris Duhon,Eddy Curry,2004-05,CHI
Chris Duhon,Frank Williams,2004-05,CHI
Chris Duhon,Eric Piatkowski,2004-05,CHI
Andres Nocioni,Ben Gordon,2004-05,CHI
Andres Nocioni,Antonio Davis,2004-05,CHI
Andres Nocioni,Adrian Griffin,2004-05,CHI
Andres Nocioni,Jared Reiner,2004-05,CHI
Andres Nocioni,Jannero Pargo,2004-05,CHI
Andres Nocioni,Eddy Curry,2004-05,CHI
Andres Nocioni,Frank Williams,2004-05,CHI
Andres Nocioni,Eric Piatkowski,2004-05,CHI
Ben Gordon,Antonio Davis,2004-05,CHI
Ben Gordon,Adrian Griffin,2004-05,CHI
Ben Gordon,Jared Reiner,2004-05,CHI
Ben Gordon,Jannero Pargo,2004-05,CHI
Ben Gordon,Eddy Curry,2004-05,CHI
Ben Gordon,Frank Williams,2004-05,CHI
Ben Gordon,Eric Piatkowski,2004-05,CHI
Antonio Davis,Adrian Griffin,2004-05,CHI
Antonio Davis,Jared Reiner,2004-05,CHI
Antonio Davis,Jannero Pargo,2004-05,CHI
Antonio Davis,Eddy Curry,2004-05,CHI
Antonio Davis,Frank Williams,2004-05,CHI
Antonio Davis,Eric Piatkowski,2004-05,CHI
Adrian Griffin,Jared Reiner,2004-05,CHI
Adrian Griffin,Jannero Pargo,2004-05,CHI
Adrian Griffin,Eddy Curry,2004-05,CHI
Adrian Griffin,Frank Williams,2004-05,CHI
Adrian Griffin,Eric Piatkowski,2004-05,CHI
Jared Reiner,Jannero Pargo,2004-05,CHI
Jared Reiner,Eddy Curry,2004-05,CHI
Jared Reiner,Frank Williams,2004-05,CHI
Jared Reiner,Eric Piatkowski,2004-05,CHI
Jannero Pargo,Eddy Curry,2004-05,CHI
Jannero Pargo,Frank Williams,2004-05,CHI
Jannero Pargo,Eric Piatkowski,2004-05,CHI
Eddy Curry,Frank Williams,2004-05,CHI
Eddy Curry,Eric Piatkowski,2004-05,CHI
Frank Williams,Eric Piatkowski,2004-05,CHI
Othella Harrington,Michael Sweetney,2005-06,CHI
Othella Harrington,Kirk Hinrich,2005-06,CHI
Othella Harrington,Malik Allen,2005-06,CHI
Othella Harrington,Luol Deng,2005-06,CHI
Othella Harrington,Luke Schenscher,2005-06,CHI
Othella Harrington,Tyson Chandler,2005-06,CHI
Othella Harrington,Randy Livingston,2005-06,CHI
Othella Harrington,Randy Holcomb,2005-06,CHI
Othella Harrington,Chris Duhon,2005-06,CHI
Othella Harrington,Darius Songaila,2005-06,CHI
Othella Harrington,Andres Nocioni,2005-06,CHI
Othella Harrington,Ben Gordon,2005-06,CHI
Othella Harrington,James Thomas,2005-06,CHI
Othella Harrington,Jannero Pargo,2005-06,CHI
Othella Harrington,Eric Piatkowski,2005-06,CHI
Othella Harrington,Eddie Basden,2005-06,CHI
Michael Sweetney,Kirk Hinrich,2005-06,CHI
Michael Sweetney,Malik Allen,2005-06,CHI
Michael Sweetney,Luol Deng,2005-06,CHI
Michael Sweetney,Luke Schenscher,2005-06,CHI
Michael Sweetney,Tyson Chandler,2005-06,CHI
Michael Sweetney,Randy Livingston,2005-06,CHI
Michael Sweetney,Randy Holcomb,2005-06,CHI
Michael Sweetney,Chris Duhon,2005-06,CHI
Michael Sweetney,Darius Songaila,2005-06,CHI
Michael Sweetney,Andres Nocioni,2005-06,CHI
Michael Sweetney,Ben Gordon,2005-06,CHI
Michael Sweetney,James Thomas,2005-06,CHI
Michael Sweetney,Jannero Pargo,2005-06,CHI
Michael Sweetney,Eric Piatkowski,2005-06,CHI
Michael Sweetney,Eddie Basden,2005-06,CHI
Kirk Hinrich,Malik Allen,2005-06,CHI
Kirk Hinrich,Luol Deng,2005-06,CHI
Kirk Hinrich,Luke Schenscher,2005-06,CHI
Kirk Hinrich,Tyson Chandler,2005-06,CHI
Kirk Hinrich,Randy Livingston,2005-06,CHI
Kirk Hinrich,Randy Holcomb,2005-06,CHI
Kirk Hinrich,Chris Duhon,2005-06,CHI
Kirk Hinrich,Darius Songaila,2005-06,CHI
Kirk Hinrich,Andres Nocioni,2005-06,CHI
Kirk Hinrich,Ben Gordon,2005-06,CHI
Kirk Hinrich,James Thomas,2005-06,CHI
Kirk Hinrich,Jannero Pargo,2005-06,CHI
Kirk Hinrich,Eric Piatkowski,2005-06,CHI
Kirk Hinrich,Eddie Basden,2005-06,CHI
Malik Allen,Luol Deng,2005-06,CHI
Malik Allen,Luke Schenscher,2005-06,CHI
Malik Allen,Tyson Chandler,2005-06,CHI
Malik Allen,Randy Livingston,2005-06,CHI
Malik Allen,Randy Holcomb,2005-06,CHI
Malik Allen,Chris Duhon,2005-06,CHI
Malik Allen,Darius Songaila,2005-06,CHI
Malik Allen,Andres Nocioni,2005-06,CHI
Malik Allen,Ben Gordon,2005-06,CHI
Malik Allen,James Thomas,2005-06,CHI
Malik Allen,Jannero Pargo,2005-06,CHI
Malik Allen,Eric Piatkowski,2005-06,CHI
Malik Allen,Eddie Basden,2005-06,CHI
Luol Deng,Luke Schenscher,2005-06,CHI
Luol Deng,Tyson Chandler,2005-06,CHI
Luol Deng,Randy Livingston,2005-06,CHI
Luol Deng,Randy Holcomb,2005-06,CHI
Luol Deng,Chris Duhon,2005-06,CHI
Luol Deng,Darius Songaila,2005-06,CHI
Luol Deng,Andres Nocioni,2005-06,CHI
Luol Deng,Ben Gordon,2005-06,CHI
Luol Deng,James Thomas,2005-06,CHI
Luol Deng,Jannero Pargo,2005-06,CHI
Luol Deng,Eric Piatkowski,2005-06,CHI
Luol Deng,Eddie Basden,2005-06,CHI
Luke Schenscher,Tyson Chandler,2005-06,CHI
Luke Schenscher,Randy Livingston,2005-06,CHI
Luke Schenscher,Randy Holcomb,2005-06,CHI
Luke Schenscher,Chris Duhon,2005-06,CHI
Luke Schenscher,Darius Songaila,2005-06,CHI
Luke Schenscher,Andres Nocioni,2005-06,CHI
Luke Schenscher,Ben Gordon,2005-06,CHI
Luke Schenscher,James Thomas,2005-06,CHI
Luke Schenscher,Jannero Pargo,2005-06,CHI
Luke Schenscher,Eric Piatkowski,2005-06,CHI
Luke Schenscher,Eddie Basden,2005-06,CHI
Tyson Chandler,Randy Livingston,2005-06,CHI
Tyson Chandler,Randy Holcomb,2005-06,CHI
Tyson Chandler,Chris Duhon,2005-06,CHI
Tyson Chandler,Darius Songaila,2005-06,CHI
Tyson Chandler,Andres Nocioni,2005-06,CHI
Tyson Chandler,Ben Gordon,2005-06,CHI
Tyson Chandler,James Thomas,2005-06,CHI
Tyson Chandler,Jannero Pargo,2005-06,CHI
Tyson Chandler,Eric Piatkowski,2005-06,CHI
Tyson Chandler,Eddie Basden,2005-06,CHI
Randy Livingston,Randy Holcomb,2005-06,CHI
Randy Livingston,Chris Duhon,2005-06,CHI
Randy Livingston,Darius Songaila,2005-06,CHI
Randy Livingston,Andres Nocioni,2005-06,CHI
Randy Livingston,Ben Gordon,2005-06,CHI
Randy Livingston,James Thomas,2005-06,CHI
Randy Livingston,Jannero Pargo,2005-06,CHI
Randy Livingston,Eric Piatkowski,2005-06,CHI
